,id,JPEG_size,CONTOUR_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND,CONTOUR_CONGESTION
8045,1991574,75311,0.0071,1.8516,1.9923,0.7454,0.4286
8046,1991603,63927,0.0052,1.6111,1.9171,0.8204,0.4216
8047,1992237,95220,0.0108,2.2183,2.0649,0.7026,0.5453
8048,1992300,104451,0.0127,1.9385,2.2993,0.7007,0.6515
8049,1992359,119012,0.0113,2.8116,2.4285,0.8021,0.4925
8050,1992422,93674,0.0129,2.0271,2.1057,0.6983,0.4936
8051,1993174,116372,0.0126,2.4718,2.4687,0.8053,0.4378
8052,1994218,82195,0.0079,2.0494,1.78,0.736,0.3873
8053,1994249,76541,0.0067,1.6542,2.0547,0.742,0.5599
8054,1994281,72598,0.0064,1.4622,1.8158,0.6739,0.5786
8055,1994310,84433,0.0104,2.2144,2.0734,0.7538,0.3068
8056,1994339,73882,0.009,1.7378,2.0871,0.6762,0.6373
8057,1994378,75194,0.009,1.6496,2.0029,0.6879,0.3407
8058,1994407,80674,0.0115,2.0229,1.9379,0.6555,0.4135
8059,1995057,128290,0.0175,2.8285,2.6747,0.747,0.4903
8060,1996225,113759,0.0141,2.7004,2.6548,0.691,0.5433
8061,1996287,102562,0.0149,2.4559,2.5081,0.6659,0.5395
8062,1996360,88922,0.009,2.0689,2.236,0.7286,0.5441
8063,1997997,98733,0.0123,2.2517,2.219,0.6979,0.5114
8064,1998069,94667,0.0107,1.9458,2.1463,0.7175,0.5808
8065,1998128,134762,0.0151,2.9721,2.7385,0.7782,0.4477
8066,1998202,157321,0.0207,2.9163,2.9116,0.655,0.4859
8067,1999261,92504,0.0101,2.1787,1.861,0.7162,0.3144
8068,1999333,86700,0.0096,2.1345,2.0153,0.6997,0.4442
8069,1999333,86700,0.0096,2.1345,2.0153,0.6997,0.4442
8070,2000057,106417,0.0136,2.2403,2.4284,0.7532,0.4956
8071,2000462,112692,0.0144,2.3654,2.8388,0.7222,0.3583
8072,2000505,100906,0.0117,2.1526,2.2999,0.6701,0.4388
8073,2000556,138642,0.016,2.7881,2.6462,0.7713,0.3824
8074,2000596,96277,0.0112,2.1754,2.2235,0.7395,0.3829
8075,2001016,57209,0.0069,2.1556,1.8543,0.7045,0.135
8076,2001030,72617,0.0034,2.0591,2.0139,0.8951,0.2224
8077,2001054,66299,0.0114,1.9401,1.9964,0.6821,0.4744
8078,2001080,82470,0.0109,2.5839,2.2855,0.7737,0.3276
8079,2001104,84533,0.01,2.5603,2.2885,0.7465,0.383
8080,2001133,69555,0.0114,2.115,2.0483,0.6464,0.5499
8081,2001133,69555,0.0114,2.115,2.0483,0.6464,0.5499
8082,2001757,118421,0.0173,2.5143,2.4474,0.6607,0.577
8083,2001809,109363,0.0139,2.2963,2.3656,0.7255,0.5243
8084,2001867,120870,0.0179,2.4432,2.8368,0.687,0.5564
8085,2001867,120870,0.0179,2.4432,2.8368,0.687,0.5564
8086,2001936,114968,0.0104,2.6121,2.3824,0.8173,0.4614
8087,2002572,103123,0.0128,2.3217,2.0494,0.744,0.4259
8088,2002638,102553,0.0117,2.5789,2.3743,0.7555,0.3005
8089,2002638,102553,0.0117,2.5789,2.3743,0.7555,0.3005
8090,2003416,102801,0.0124,2.2233,2.3268,0.7639,0.47
8091,2004066,102682,0.0124,2.2019,2.033,0.7211,0.5101
8092,2004132,102953,0.0129,2.2882,2.3321,0.6549,0.6099
8093,2004201,107891,0.0148,2.4183,2.3003,0.6696,0.4579
8094,2004274,98331,0.0097,1.9626,2.3281,0.7471,0.5068
8095,2004274,98331,0.0097,1.9626,2.3281,0.7471,0.5068
8096,2004952,95070,0.0091,2.2568,2.0431,0.8319,0.3212
8097,2004987,76804,0.0089,1.8284,2.1363,0.6936,0.3898
8098,2005016,85307,0.0107,2.1336,2.1352,0.7076,0.5185
8099,2005043,81938,0.007,1.8999,1.9726,0.765,0.3881
8100,2005073,72618,0.0062,1.5682,1.8817,0.6931,0.3011
8101,2005679,68667,0.0083,2.0559,1.9329,0.6778,0.4106
8102,2005701,77109,0.0079,2.5351,2.0582,0.7524,0.1404
8103,2005722,62618,0.0064,1.9616,1.841,0.7136,0.2411
8104,2005744,51634,0.0048,1.5973,1.7365,0.7217,0.1796
8105,2005744,51634,0.0048,1.5973,1.7365,0.7217,0.1796
8106,2005767,48261,0.0027,1.1608,1.545,0.7695,0.2699
8107,2005788,71528,0.0092,1.9606,2.0025,0.7619,0.5512
8108,2005811,58104,0.0062,1.5465,1.9325,0.6829,0.3606
8109,2005833,84710,0.004,2.1806,2.0687,0.8896,0.2616
8110,2006625,130238,0.0184,2.8785,2.6684,0.7559,0.409
8111,2006666,106502,0.0119,2.5959,2.2596,0.781,0.2943
8112,2006719,159707,0.0228,3.1475,2.6143,0.6857,0.3494
8113,2007290,132526,0.017,2.8071,2.7288,0.7439,0.4796
8114,2007356,133513,0.0192,2.7217,2.9985,0.6552,0.5515
8115,2007463,109424,0.0134,2.1639,2.6226,0.6968,0.4871
8116,2008089,126557,0.0179,2.5206,2.7036,0.7491,0.5249
8117,2008089,126557,0.0179,2.5206,2.7036,0.7491,0.5249
8118,2008152,134699,0.0198,2.5715,2.9168,0.6637,0.623
8119,2008212,104215,0.0128,2.2562,2.2623,0.6604,0.5172
8120,2008953,98437,0.0118,2.2083,2.2133,0.7355,0.5219
8121,2009021,120813,0.0122,2.7194,2.4425,0.7822,0.5238
8122,2009083,123208,0.0138,2.6975,2.4257,0.6851,0.3949
8123,2009863,113962,0.0139,2.4345,2.5588,0.7218,0.4558
8124,2010854,75959,0.0118,2.0465,2.256,0.6748,0.5395
8125,2010875,71074,0.0096,1.8337,2.081,0.7102,0.4051
8126,2010899,73195,0.0091,2.3133,1.8527,0.7798,0.3187
8127,2010922,78459,0.0126,2.2586,2.3471,0.6794,0.4258
8128,2011552,127246,0.0164,2.8603,2.617,0.7521,0.4967
8129,2012482,58604,0.0061,1.5215,1.908,0.7124,0.5453
8130,2012502,50280,0.0033,1.3462,1.6461,0.7774,0.2018
8131,2012524,59860,0.0071,1.7959,1.7837,0.7524,0.3842
8132,2012554,82660,0.0124,1.8708,2.5136,0.6506,0.6541
8133,2012590,62568,0.0065,1.6217,1.8614,0.6934,0.3597
8134,2012624,69558,0.0053,1.8383,1.9966,0.8372,0.3386
8135,2013269,100371,0.0109,2.5685,2.3385,0.7603,0.4631
8136,2013308,100874,0.0126,2.2848,2.3771,0.69,0.5349
8137,2013347,83882,0.009,1.795,2.1262,0.7182,0.486
8138,2013390,81778,0.0073,1.8902,2.1525,0.8175,0.293
8139,2013896,90670,0.0139,2.3165,2.5076,0.7266,0.5325
8140,2013927,79989,0.0112,2.2731,2.2268,0.754,0.2823
8141,2013956,93995,0.0062,2.3922,2.2642,0.8498,0.2795
8142,2013986,62056,0.0041,1.6737,1.7818,0.8617,0.3732
8143,2013986,62056,0.0041,1.6737,1.7818,0.8617,0.3732
8144,2014017,82705,0.0106,1.8114,2.3388,0.6968,0.4381
8145,2014046,83798,0.0115,2.0184,2.2979,0.7393,0.4212
8146,2014079,95784,0.0073,2.321,2.3216,0.8291,0.3443
8147,2014754,102535,0.0133,2.1662,2.3083,0.7038,0.5725
8148,2014835,116451,0.0148,2.7246,2.4718,0.7493,0.497
8149,2014897,119165,0.0164,2.3253,2.7084,0.6975,0.6759
8150,2015674,117655,0.0162,2.5151,2.5698,0.7482,0.4374
8151,2015739,154225,0.0188,2.7805,2.8262,0.7543,0.4975
8152,2015809,136276,0.0171,2.7621,2.7263,0.7898,0.4609
8153,2016673,135207,0.0201,2.5355,2.7995,0.712,0.566
8154,2016744,129278,0.0191,2.6336,2.56,0.684,0.5257
8155,2016810,130700,0.0191,2.3743,3.2408,0.6861,0.6225
8156,2016877,113013,0.0143,2.5579,2.3491,0.7415,0.4937
8157,2017601,129076,0.0199,2.4541,3.2052,0.6073,0.5236
8158,2017661,110057,0.0133,2.0469,2.637,0.7263,0.4864
8159,2017734,118210,0.0141,2.3638,2.726,0.7102,0.487
8160,2018280,76773,0.0127,2.3188,2.3368,0.678,0.3824
8161,2018301,65487,0.0061,1.8272,2.1484,0.8603,0.3402
8162,2018326,76299,0.0118,1.9962,2.2271,0.7745,0.5018
8163,2018348,83499,0.0133,2.2167,2.4564,0.7011,0.5091
8164,2018373,59733,0.0076,1.6944,2.0256,0.7111,0.413
8165,2018818,90984,0.0102,2.0036,1.8992,0.7048,0.5099
8166,2018897,90171,0.0089,1.9523,2.258,0.7468,0.4545
8167,2019039,100054,0.0106,1.9295,2.3479,0.7368,0.4061
8168,2019754,97106,0.0113,2.2104,2.1878,0.7452,0.5813
8169,2019754,97106,0.0113,2.2104,2.1878,0.7452,0.5813
8170,2019817,96004,0.0103,1.9723,2.1646,0.742,0.6137
8171,2019878,89839,0.0074,2.0147,2.05,0.7897,0.4719
8172,2020447,98615,0.0097,2.2754,2.1783,0.8274,0.4473
8173,2020485,101241,0.0098,1.9804,2.4765,0.7969,0.4819
8174,2020524,102470,0.0108,2.4131,2.256,0.8124,0.3902
8175,2020560,101242,0.013,2.3044,2.4877,0.7342,0.4675
8176,2020613,76407,0.007,1.7673,2.0461,0.7156,0.467
8177,2021736,112509,0.0147,2.2833,2.4326,0.7209,0.5555
8178,2022292,113338,0.0151,2.3251,2.5533,0.6868,0.4366
8179,2022349,137028,0.0179,2.5653,2.8767,0.7556,0.4059
8180,2022433,97074,0.0113,2.0611,2.2473,0.7305,0.4962
8181,2023209,135011,0.018,2.7194,2.6979,0.7644,0.4411
8182,2023277,106635,0.0156,2.2888,2.2923,0.692,0.4444
8183,2023352,117682,0.0153,2.2584,2.8707,0.6676,0.4935
8184,2023956,138358,0.0189,2.5974,2.8766,0.7245,0.5017
8185,2024025,135061,0.0177,2.5957,2.8986,0.7309,0.4647
8186,2024093,132650,0.0193,2.4751,2.812,0.684,0.6102
8187,2024180,138437,0.0193,2.7406,2.6612,0.7206,0.4995
8188,2024745,109410,0.0139,2.4655,2.0716,0.7107,0.4247
8189,2024829,100415,0.0123,2.2562,2.243,0.6981,0.4317
8190,2025557,80633,0.0079,2.1571,1.918,0.6984,0.4672
8191,2025641,85437,0.0097,1.7147,2.2384,0.6703,0.6395
8192,2025641,85437,0.0097,1.7147,2.2384,0.6703,0.6395
8193,2026286,91823,0.0141,2.2487,2.5257,0.73,0.4584
8194,2026317,86010,0.0093,2.4397,2.1689,0.7402,0.4142
8195,2026353,86846,0.0046,2.3014,2.1867,0.8821,0.2701
8196,2026382,71524,0.0117,1.9544,1.9248,0.6699,0.4393
8197,2026411,83692,0.0106,1.9442,2.3265,0.7379,0.3811
8198,2026441,82182,0.008,2.4358,2.0825,0.745,0.349
8199,2026471,72392,0.0092,1.6589,2.132,0.6733,0.5395
8200,2027268,141468,0.0198,2.8085,2.6532,0.7029,0.4804
8201,2027356,196636,0.0295,3.2258,3.222,0.6711,0.4632
8202,2027437,137314,0.0184,2.8091,2.748,0.7451,0.5351
8203,2028173,103904,0.0137,2.0847,2.6452,0.6507,0.5058
8204,2028237,96717,0.0143,1.9937,2.1931,0.6643,0.5966
8205,2028324,109500,0.0141,2.2697,2.4587,0.7525,0.5357
8206,2028954,94337,0.0105,1.9979,2.2147,0.7112,0.5416
8207,2029009,95897,0.0128,2.3738,2.1382,0.6924,0.4457
8208,2029065,145811,0.0203,2.9095,2.4067,0.6754,0.4281
8209,2029728,101427,0.0105,2.6952,2.2907,0.756,0.384
8210,2029771,90734,0.0114,1.9261,2.5126,0.6675,0.5576
8211,2029814,79539,0.0089,1.9759,1.9456,0.6546,0.5457
8212,2029863,96484,0.0099,2.0624,2.3357,0.7889,0.4011
8213,2029900,104795,0.0132,2.4967,2.0575,0.6874,0.3504
8214,2030577,111499,0.0151,2.3827,2.4098,0.7411,0.486
8215,2031323,92781,0.0167,2.3651,2.7157,0.7204,0.5771
8216,2031344,71500,0.0085,2.0639,2.2849,0.7733,0.3148
8217,2031344,71500,0.0085,2.0639,2.2849,0.7733,0.3148
8218,2031367,85733,0.0139,2.3001,2.1029,0.6866,0.4179
8219,2031389,68748,0.0101,1.9738,2.361,0.6979,0.3886
8220,2031415,67715,0.0068,1.9258,2.0283,0.7052,0.4329
8221,2032071,93125,0.0114,2.1837,2.1982,0.7397,0.466
8222,2032282,90313,0.0103,2.203,1.8584,0.7153,0.4145
8223,2033187,115502,0.0142,2.6206,2.5299,0.7113,0.5317
8224,2033279,106115,0.0136,2.1843,2.3883,0.7436,0.5514
8225,2033343,115723,0.0126,2.5879,2.4884,0.7148,0.6043
8226,2033413,117599,0.011,2.6736,2.4576,0.8166,0.4628
8227,2034266,92489,0.0105,2.1469,2.1362,0.7251,0.4218
8228,2035309,131491,0.0179,2.3896,3.1277,0.6554,0.5299
8229,2035378,119586,0.0154,2.2764,2.832,0.6644,0.4904
8230,2035441,115593,0.0148,2.4918,2.504,0.7237,0.4822
8231,2035510,136532,0.0196,2.6811,2.9072,0.6582,0.6135
8232,2036078,140714,0.0213,2.6391,2.5761,0.6642,0.4876
8233,2036153,138914,0.0121,2.6538,2.8277,0.8119,0.4112
8234,2036215,111720,0.0119,2.224,2.652,0.7734,0.4327
8235,2036756,138248,0.0179,2.8495,2.9388,0.7231,0.5156
8236,2036820,114331,0.0178,2.3873,2.4031,0.6636,0.4739
8237,2036881,133496,0.0183,2.4003,3.1705,0.6706,0.5524
8238,2037369,142027,0.0213,2.698,2.679,0.645,0.5511
8239,2037450,157239,0.0241,2.8859,3.3631,0.6695,0.6333
8240,2037550,137912,0.0149,2.8334,2.7187,0.7681,0.5243
8241,2038093,119900,0.016,2.5554,2.2951,0.7003,0.3512
8242,2038153,138397,0.0135,2.6862,2.8315,0.7962,0.42
8243,2038224,123136,0.0147,2.4606,2.7601,0.746,0.4917
8244,2038302,141443,0.0184,2.6748,2.8681,0.7626,0.5113
8245,2038825,134904,0.0184,2.5246,2.8416,0.7043,0.4771
8246,2038890,98349,0.0116,2.2862,2.1059,0.6701,0.4829
8247,2039429,91740,0.016,2.2151,2.9278,0.6683,0.5378
8248,2039459,94276,0.0173,2.1489,3.0073,0.6295,0.6358
8249,2039492,69959,0.0104,2.1808,2.0407,0.7139,0.3943
8250,2039524,79333,0.0097,2.1656,2.348,0.7973,0.4137
8251,2040022,108732,0.0134,2.6335,2.449,0.7284,0.4378
8252,2040061,90588,0.0107,2.085,2.1173,0.6724,0.4562
8253,2040129,97292,0.0097,2.0696,2.3099,0.7503,0.5567
8254,2040169,93440,0.0116,2.1688,2.1498,0.7343,0.3664
8255,2040686,87847,0.0121,2.2847,2.367,0.68,0.4508
8256,2040736,80159,0.0128,2.1718,2.0621,0.7013,0.4485
8257,2040778,96988,0.0144,2.426,2.1962,0.6879,0.3748
8258,2040834,93759,0.0136,2.3608,2.4577,0.7096,0.4085
8259,2040895,70234,0.0085,2.1903,1.889,0.7307,0.3612
8260,2041495,108804,0.0144,2.2609,2.4623,0.7308,0.5203
8261,2041579,112774,0.0126,2.3258,2.5558,0.7453,0.4328
8262,2042218,88198,0.0096,2.0434,2.0661,0.7569,0.576
8263,2042286,103827,0.0065,2.2848,2.2417,0.8536,0.3911
8264,2042750,140126,0.0198,2.4699,3.3575,0.6835,0.5136
8265,2042750,140126,0.0198,2.4699,3.3575,0.6835,0.5136
8266,2042834,130011,0.0179,2.4537,2.6644,0.6595,0.5537
8267,2042918,127569,0.0158,2.3147,2.9659,0.7477,0.4897
8268,2043571,102235,0.0129,1.9516,2.6122,0.6608,0.5664
8269,2043640,126924,0.014,2.7426,2.5186,0.6783,0.4074
8270,2043709,99612,0.0109,2.2166,2.0926,0.7029,0.6055
8271,2043776,97251,0.0128,1.9983,2.51,0.6352,0.6304
8272,2044370,85632,0.0087,2.1088,2.0686,0.6769,0.4765
8273,2044425,84321,0.0087,1.8052,2.0015,0.7645,0.5554
8274,2044489,96182,0.0117,2.325,2.0807,0.6971,0.5268
8275,2045256,111220,0.0152,2.1725,2.754,0.6726,0.5001
8276,2045256,111220,0.0152,2.1725,2.754,0.6726,0.5001
8277,2046081,135429,0.0188,2.611,2.9035,0.6244,0.5788
8278,2046171,129764,0.0176,2.4647,2.6594,0.7096,0.5865
8279,2046268,125774,0.0166,2.3259,2.6559,0.6905,0.6109
8280,2046942,119506,0.0167,2.4636,2.3465,0.7016,0.4148
8281,2047048,88412,0.0098,1.8584,2.2264,0.7099,0.4319
8282,2047562,95157,0.0145,2.0421,2.7385,0.6279,0.6832
8283,2047609,81421,0.0105,2.0558,2.1265,0.6706,0.4006
8284,2047669,84678,0.0105,1.7354,2.2505,0.6778,0.4412
8285,2047707,92725,0.0133,2.064,2.5986,0.6871,0.4927
8286,2047747,102915,0.0135,2.6747,2.4553,0.6838,0.4808
8287,2048465,102011,0.0137,2.2952,2.1821,0.6376,0.5468
8288,2048538,92153,0.0099,1.7006,2.1846,0.6971,0.5673
8289,2048612,96931,0.0117,2.3252,2.0657,0.6963,0.5121
8290,2049289,110910,0.0122,2.3956,2.3522,0.7946,0.4906
8291,2049743,95138,0.0114,2.1761,2.2006,0.7433,0.5269
8292,2050454,166592,0.0247,2.8285,3.4049,0.6821,0.5496
8293,2050549,154536,0.0221,2.8358,3.0636,0.7174,0.5443
8294,2050635,158435,0.0245,2.8836,3.3513,0.6297,0.5968
8295,2051282,113087,0.0159,2.2709,2.8113,0.6842,0.4416
8296,2051380,102051,0.0134,2.3838,2.3902,0.6881,0.4221
8297,2051440,115787,0.0089,2.473,2.4604,0.7973,0.3636
8298,2051927,87559,0.0149,2.3006,2.5167,0.6171,0.5173
8299,2051961,98308,0.0166,2.2742,2.9853,0.6735,0.497
8300,2051992,88511,0.016,2.2139,2.8992,0.6432,0.544
8301,2052503,115935,0.0153,2.1232,2.8153,0.6571,0.5485
8302,2052587,107710,0.0147,2.2617,2.4061,0.6433,0.4058
8303,2052644,106099,0.0112,2.2601,2.3935,0.7449,0.4092
8304,2053448,167796,0.0244,3.0387,3.0959,0.7326,0.5439
8305,2053536,147615,0.0211,2.8018,2.862,0.6683,0.481
8306,2053629,177349,0.0265,3.1142,2.8136,0.6701,0.452
8307,2054325,107336,0.0134,2.1026,2.7034,0.6528,0.5951
8308,2054325,107336,0.0134,2.1026,2.7034,0.6528,0.5951
8309,2054389,99476,0.0121,1.9322,2.5428,0.6493,0.6638
8310,2054457,104738,0.0123,2.534,2.2047,0.7492,0.4587
8311,2054457,104738,0.0123,2.534,2.2047,0.7492,0.4587
8312,2055039,130736,0.0187,2.4331,2.4136,0.7034,0.5371
8313,2055119,141814,0.019,2.8449,2.9974,0.7086,0.6067
8314,2055602,149239,0.0193,2.7929,2.9827,0.7686,0.5148
8315,2055720,123941,0.0148,2.31,2.7532,0.7015,0.5457
8316,2057510,90776,0.0125,2.1839,2.3386,0.7348,0.5089
8317,2057576,88410,0.0118,2.0478,2.5589,0.687,0.4742
8318,2057633,80656,0.0085,2.02,2.1493,0.7372,0.3552
8319,2057687,82696,0.0092,2.0226,2.402,0.7801,0.3628
8320,2058206,104968,0.0131,2.0384,2.658,0.6938,0.5456
8321,2058206,104968,0.0131,2.0384,2.658,0.6938,0.5456
8322,2058253,94747,0.0094,2.0387,2.2453,0.7822,0.4895
8323,2058315,120889,0.0133,2.4569,2.5671,0.8213,0.4458
8324,2058960,104829,0.0129,2.3144,2.2864,0.7412,0.5358
8325,2059028,115403,0.015,2.7867,2.3965,0.7399,0.4582
8326,2059092,116309,0.0129,2.5969,2.4504,0.7254,0.5894
8327,2059161,124010,0.0136,2.8475,2.4838,0.7605,0.5255
8328,2059925,103790,0.012,2.3023,2.3433,0.7077,0.5129
8329,2059990,97341,0.0121,2.2181,2.2196,0.7226,0.5891
8330,2060063,98402,0.0111,2.1797,2.3244,0.6881,0.5286
8331,2060643,99152,0.0141,2.8553,2.5707,0.7196,0.4017
8332,2060671,99812,0.0155,2.7627,2.6886,0.7462,0.4071
8333,2060704,85633,0.0149,2.4466,2.6324,0.7247,0.3849
8334,2061299,137062,0.0199,2.6393,3.2506,0.6703,0.4414
8335,2061378,129199,0.0153,2.3754,2.8429,0.757,0.4315
8336,2062088,114640,0.0143,2.6436,2.4099,0.7555,0.4999
8337,2062153,121486,0.012,2.728,2.4741,0.7986,0.5093
8338,2062218,90115,0.0087,1.7079,2.1314,0.7808,0.5222
8339,2062284,94057,0.0105,2.1993,2.1614,0.7646,0.5171
8340,2062915,107738,0.0136,2.1848,2.1025,0.6964,0.5084
8341,2062990,90006,0.0112,2.0417,2.063,0.6654,0.4227
8342,2063074,96956,0.0133,2.056,2.2238,0.7099,0.4879
8343,2063743,130855,0.0165,2.8022,2.6651,0.779,0.4787
8344,2063815,108798,0.014,2.2865,2.4151,0.6462,0.6437
8345,2063888,129616,0.0173,2.6813,2.5791,0.7382,0.4584
8346,2064725,92325,0.0105,2.1767,2.1431,0.6874,0.4584
8347,2065766,131123,0.0172,2.5281,2.7748,0.6936,0.5454
8348,2065858,129268,0.0177,2.514,2.6898,0.7131,0.5928
8349,2066483,145829,0.019,2.751,2.8415,0.7537,0.4876
8350,2066575,112817,0.0147,2.3615,2.4211,0.6954,0.4499
8351,2066656,132269,0.0161,2.4017,2.9261,0.7269,0.4786
8352,2067287,122317,0.015,2.4884,2.6574,0.7904,0.4445
8353,2067819,128319,0.016,2.4686,2.7293,0.7274,0.5033
8354,2067915,125954,0.0166,2.4764,2.6513,0.7242,0.5425
8355,2068017,170666,0.0252,3.0503,3.4159,0.677,0.5987
8356,2068724,94674,0.0145,2.1763,2.7539,0.6978,0.5777
8357,2068769,98286,0.0125,2.6451,2.4983,0.7623,0.4093
8358,2068769,98286,0.0125,2.6451,2.4983,0.7623,0.4093
8359,2068812,107522,0.0136,2.6908,2.6299,0.726,0.5041
8360,2068812,107522,0.0136,2.6908,2.6299,0.726,0.5041
8361,2068866,75335,0.0086,1.8399,2.2425,0.6733,0.4018
8362,2068913,74841,0.0085,1.7627,2.0588,0.7302,0.3907
8363,2069851,109180,0.0145,2.3185,2.1787,0.6737,0.5128
8364,2070821,111581,0.0133,2.599,2.403,0.73,0.5202
8365,2071338,84337,0.0123,1.9902,2.5141,0.6629,0.6092
8366,2071415,97730,0.0126,2.1864,2.6156,0.759,0.4117
8367,2071460,104246,0.0159,2.663,2.2652,0.6863,0.4326
8368,2071514,114245,0.0203,2.5454,2.9857,0.6962,0.5555
8369,2072070,143436,0.0221,2.627,2.467,0.6755,0.4821
8370,2072140,145574,0.0219,2.677,2.514,0.6811,0.4555
8371,2072660,106065,0.0132,2.3137,2.0515,0.6853,0.4857
8372,2072764,117070,0.0163,2.3518,2.5608,0.7368,0.5133
8373,2073380,113666,0.0146,2.4242,2.5029,0.7541,0.552
8374,2073474,161550,0.023,3.0412,2.5242,0.6798,0.5149
8375,2073534,103215,0.0129,2.2582,2.2909,0.7254,0.5696
8376,2074194,106025,0.0141,2.2153,2.4569,0.7313,0.5425
8377,2074244,126727,0.0167,2.8025,2.7008,0.7176,0.4432
8378,2074300,121505,0.0171,2.407,2.8798,0.7348,0.5895
8379,2074345,90965,0.0107,2.2222,2.0862,0.7107,0.4302
8380,2074999,120251,0.0131,2.4967,2.4923,0.7853,0.5464
8381,2075066,108250,0.014,2.2359,2.512,0.7364,0.6398
8382,2075142,90690,0.0112,2.0537,2.0747,0.6113,0.5299
8383,2075988,103858,0.0106,2.3505,2.2149,0.8242,0.4644
8384,2076948,126475,0.0173,2.3749,2.7365,0.7348,0.5663
8385,2077017,138559,0.015,2.9211,2.7645,0.7674,0.4553
8386,2077095,130464,0.0152,2.7856,2.5507,0.7044,0.4696
8387,2077855,125313,0.017,2.2765,3.0161,0.682,0.539
8388,2077900,102003,0.0115,2.0293,2.4917,0.7011,0.5294
8389,2077978,88511,0.0079,1.9424,2.2605,0.7999,0.4028
8390,2078032,125462,0.017,2.7746,2.7518,0.6915,0.444
8391,2078723,99863,0.0151,2.2101,2.9269,0.6684,0.5571
8392,2078770,100120,0.0127,2.1914,2.6285,0.7268,0.4685
8393,2078843,82658,0.0092,1.9295,2.3241,0.798,0.4399
8394,2078892,114675,0.0147,2.6272,2.5521,0.8012,0.3569
8395,2078957,107871,0.0164,2.3581,2.755,0.6647,0.5173
8396,2079422,105452,0.0178,2.4771,3.034,0.7496,0.6271
8397,2079452,90950,0.0147,2.3427,2.4596,0.731,0.5205
8398,2079485,94698,0.0168,2.4459,2.7478,0.7221,0.5531
8399,2079515,75403,0.0117,1.9361,2.4214,0.6856,0.3927
8400,2079965,80429,0.0133,2.2006,2.719,0.678,0.5185
8401,2079993,91204,0.0161,2.2639,2.9456,0.6644,0.5836
8402,2080025,76371,0.0126,2.1988,2.2131,0.646,0.4541
8403,2080619,96075,0.0113,2.2317,2.1532,0.7643,0.5126
8404,2080692,127995,0.0142,2.7711,2.5365,0.6812,0.4106
8405,2080764,102100,0.0123,2.2141,2.252,0.7434,0.5952
8406,2081584,173140,0.0248,2.8543,3.439,0.6976,0.5608
8407,2081674,130936,0.018,2.5795,2.7797,0.6516,0.5832
8408,2081767,142276,0.0161,2.9191,2.7985,0.7675,0.5334
8409,2082385,149263,0.0235,2.7473,2.5297,0.665,0.4878
8410,2082499,112537,0.0153,2.3483,2.3983,0.6439,0.4629
8411,2083052,98885,0.0117,2.2054,2.28,0.6467,0.583
8412,2083129,87797,0.0097,1.8947,2.0623,0.7192,0.5694
8413,2083776,122232,0.0136,2.6181,2.5815,0.8406,0.4272
8414,2083840,107655,0.0156,2.2734,2.3613,0.6682,0.4516
8415,2083903,124608,0.0179,2.3411,3.0134,0.6416,0.5597
8416,2084433,96767,0.0109,2.2167,2.1142,0.6889,0.5618
8417,2084529,157452,0.0222,3.0223,2.5228,0.6897,0.4862
8418,2085093,101888,0.0114,2.2582,2.2775,0.7062,0.5338
8419,2085169,157729,0.0228,2.992,2.5204,0.6733,0.5092
8420,2085641,139920,0.0189,2.6211,2.5212,0.7074,0.5069
8421,2085741,139758,0.0199,2.8271,2.9861,0.6574,0.5067
8422,2086546,115177,0.014,2.7069,2.4074,0.7699,0.5283
8423,2086626,105657,0.012,2.3645,2.3516,0.6982,0.5709
8424,2086692,112681,0.014,2.2961,2.4847,0.659,0.6223
8425,2086755,126134,0.0127,2.7179,2.5282,0.7943,0.5808
8426,2087477,91974,0.0137,2.1137,2.6849,0.6842,0.5088
8427,2087521,100182,0.0163,2.4161,2.6631,0.7323,0.5039
8428,2088153,105934,0.0125,2.3009,2.4244,0.7012,0.5324
8429,2088891,127834,0.0163,2.7293,2.6945,0.7238,0.524
8430,2089112,112444,0.0146,2.3031,2.5432,0.7112,0.4996
8431,2089112,112444,0.0146,2.3031,2.5432,0.7112,0.4996
8432,2089555,124863,0.0139,2.6053,2.5139,0.7992,0.4367
8433,2089640,126377,0.0156,2.3407,2.7774,0.6931,0.5636
8434,2089718,126885,0.0152,2.5615,2.621,0.792,0.4554
8435,2090588,98051,0.0097,2.2668,2.1363,0.8197,0.4526
8436,2091543,129986,0.0187,2.5855,2.7815,0.7195,0.5222
8437,2091619,131258,0.0146,2.7667,2.5768,0.6763,0.468
8438,2091690,124286,0.0172,2.5789,2.6,0.7098,0.5156
8439,2091768,116198,0.013,2.5881,2.4819,0.6983,0.5316
8440,2092618,121899,0.0161,2.3758,2.5612,0.7211,0.5886
8441,2092708,150754,0.0177,2.9576,2.771,0.6999,0.4953
8442,2092806,130416,0.0166,2.5679,2.8005,0.6705,0.5635
8443,2093458,103229,0.0129,2.2139,2.353,0.7278,0.4406
8444,2094219,101000,0.0123,2.1889,2.2905,0.694,0.5619
8445,2094288,116424,0.0155,2.7375,2.5019,0.742,0.4426
8446,2094288,116424,0.0155,2.7375,2.5019,0.742,0.4426
8447,2095090,130059,0.018,2.5677,2.6948,0.7046,0.5718
